kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N02902,1407,2010,1,M,14.832254,Öckerö,K
N02902,1407,2010,1,T,15.82891,Öckerö,K
N02902,1407,2011,1,K,15.167785,Öckerö,K
N02902,1407,2011,1,M,12.462552,Öckerö,K
N02902,1407,2011,1,T,13.738525,Öckerö,K
N02902,1407,2012,1,K,12.247645,Öckerö,K
N02902,1407,2012,1,M,10.880196,Öckerö,K
N02902,1407,2012,1,T,11.53107,Öckerö,K
N02902,1407,2013,1,K,11.38546,Öckerö,K
N02902,1407,2013,1,M,9.695463,Öckerö,K
N02902,1407,2013,1,T,10.498859,Öckerö,K
N02902,1407,2014,1,K,9.56341,Öckerö,K
N02902,1407,2014,1,M,9.460317,Öckerö,K
N02902,1407,2014,1,T,9.509609,Öckerö,K
N02902,1407,2015,1,K,8.378747,Öckerö,K
N02902,1407,2015,1,M,7.976654,Öckerö,K
N02902,1407,2015,1,T,8.172757,Öckerö,K
N02902,1407,2016,1,K,6.894198,Öckerö,K
N02902,1407,2016,1,M,5.962411,Öckerö,K
N02902,1407,2016,1,T,6.416223,Öckerö,K
N02902,1407,2017,1,K,7.402423,Öckerö,K
N02902,1407,2017,1,M,6.534273,Öckerö,K
N02902,1407,2017,1,T,6.957663,Öckerö,K
N02902,1407,2018,1,K,7.369844,Öckerö,K
N02902,1407,2018,1,M,6.521739,Öckerö,K
N02902,1407,2018,1,T,6.933947,Öckerö,K
N02902,1407,2019,1,K,6.811989,Öckerö,K
N02902,1407,2019,1,M,6.932636,Öckerö,K
N02902,1407,2019,1,T,6.87354,Öckerö,K
N02902,1415,2007,1,K,10.722534,Stenungsund,K
N02902,1415,2007,1,M,10.619994,Stenungsund,K
N02902,1415,2007,1,T,10.668541,Stenungsund,K
N02902,1415,2008,1,K,8.791571,Stenungsund,K
N02902,1415,2008,1,M,8.77919,Stenungsund,K
N02902,1415,2008,1,T,8.785047,Stenungsund,K
N02902,1415,2009,1,K,13.524992,Stenungsund,K
N02902,1415,2009,1,M,12.076145,Stenungsund,K
N02902,1415,2009,1,T,12.76662,Stenungsund,K
N02902,1415,2010,1,K,13.691057,Stenungsund,K
N02902,1415,2010,1,M,12.763431,Stenungsund,K
N02902,1415,2010,1,T,13.206083,Stenungsund,K
N02902,1415,2011,1,K,11.871095,Stenungsund,K
N02902,1415,2011,1,M,10.85595,Stenungsund,K
N02902,1415,2011,1,T,11.338755,Stenungsund,K
N02902,1415,2012,1,K,11.832186,Stenungsund,K
N02902,1415,2012,1,M,10.644007,Stenungsund,K
N02902,1415,2012,1,T,11.209992,Stenungsund,K
N02902,1415,2013,1,K,12.199089,Stenungsund,K
N02902,1415,2013,1,M,11.094408,Stenungsund,K
N02902,1415,2013,1,T,11.625,Stenungsund,K
N02902,1415,2014,1,K,11.008,Stenungsund,K
N02902,1415,2014,1,M,10.917293,Stenungsund,K
N02902,1415,2014,1,T,10.96124,Stenungsund,K
N02902,1415,2015,1,K,11.500161,Stenungsund,K
N02902,1415,2015,1,M,11.068249,Stenungsund,K
N02902,1415,2015,1,T,11.275644,Stenungsund,K
N02902,1415,2016,1,K,10.732648,Stenungsund,K
N02902,1415,2016,1,M,10.035315,Stenungsund,K
N02902,1415,2016,1,T,10.368664,Stenungsund,K
N02902,1415,2017,1,K,10.344828,Stenungsund,K
N02902,1415,2017,1,M,11.213873,Stenungsund,K
N02902,1415,2017,1,T,10.798973,Stenungsund,K
N02902,1415,2018,1,K,9.473356,Stenungsund,K
N02902,1415,2018,1,M,10.248359,Stenungsund,K
N02902,1415,2018,1,T,9.877831,Stenungsund,K
N02902,1415,2019,1,K,10.566616,Stenungsund,K
N02902,1415,2019,1,M,10.560589,Stenungsund,K
N02902,1415,2019,1,T,10.563484,Stenungsund,K
N02902,1419,2007,1,K,9.307737,Tjörn,K
N02902,1419,2007,1,M,10.495471,Tjörn,K
N02902,1419,2007,1,T,9.927697,Tjörn,K
N02902,1419,2008,1,K,8.482676,Tjörn,K
N02902,1419,2008,1,M,8.140162,Tjörn,K
N02902,1419,2008,1,T,8.302635,Tjörn,K
N02902,1419,2009,1,K,11.711165,Tjörn,K
N02902,1419,2009,1,M,10.747409,Tjörn,K
N02902,1419,2009,1,T,11.203677,Tjörn,K
N02902,1419,2010,1,K,14.786967,Tjörn,K
N02902,1419,2010,1,M,12.930548,Tjörn,K
N02902,1419,2010,1,T,13.810514,Tjörn,K
N02902,1419,2011,1,K,12.540401,Tjörn,K
N02902,1419,2011,1,M,11.962834,Tjörn,K
N02902,1419,2011,1,T,12.236158,Tjörn,K
N02902,1419,2012,1,K,11.667765,Tjörn,K
N02902,1419,2012,1,M,10.12735,Tjörn,K
N02902,1419,2012,1,T,10.865445,Tjörn,K
N02902,1419,2013,1,K,10.984595,Tjörn,K
N02902,1419,2013,1,M,8.927464,Tjörn,K
N02902,1419,2013,1,T,9.916291,Tjörn,K
N02902,1419,2014,1,K,10.443864,Tjörn,K
N02902,1419,2014,1,M,10.323383,Tjörn,K
N02902,1419,2014,1,T,10.382166,Tjörn,K
N02902,1419,2015,1,K,11.689146,Tjörn,K
N02902,1419,2015,1,M,10.734115,Tjörn,K
N02902,1419,2015,1,T,11.202014,Tjörn,K
N02902,1419,2016,1,K,9.475679,Tjörn,K
N02902,1419,2016,1,M,9.363745,Tjörn,K
N02902,1419,2016,1,T,9.418283,Tjörn,K
N02902,1419,2017,1,K,9.852217,Tjörn,K
N02902,1419,2017,1,M,9.069767,Tjörn,K
N02902,1419,2017,1,T,9.449761,Tjörn,K
N02902,1419,2018,1,K,9.927361,Tjörn,K
N02902,1419,2018,1,M,9.131905,Tjörn,K
N02902,1419,2018,1,T,9.51547,Tjörn,K
N02902,1419,2019,1,K,9.838032,Tjörn,K
N02902,1419,2019,1,M,9.286523,Tjörn,K
N02902,1419,2019,1,T,9.554326,Tjörn,K
N02902,1421,2007,1,K,9.90213,Orust,K
N02902,1421,2007,1,M,10.741971,Orust,K
N02902,1421,2007,1,T,10.330229,Orust,K
N02902,1421,2008,1,K,8.645707,Orust,K
N02902,1421,2008,1,M,9.697661,Orust,K
N02902,1421,2008,1,T,9.186968,Orust,K
N02902,1421,2009,1,K,12.484472,Orust,K
N02902,1421,2009,1,M,12.645688,Orust,K
