kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N15818,1498,2015,1,T,15,Tidaholm,K
N15818,1498,2016,1,T,19,Tidaholm,K
N15818,1498,2017,1,T,18,Tidaholm,K
N15818,1498,2018,1,T,18,Tidaholm,K
N15818,1498,2019,1,T,19,Tidaholm,K
N15818,1498,2020,1,T,NA,Tidaholm,K
N15818,1499,2009,1,T,13,Falköping,K
N15818,1499,2010,1,T,14,Falköping,K
N15818,1499,2011,1,T,15,Falköping,K
N15818,1499,2012,1,T,15,Falköping,K
N15818,1499,2013,1,T,20,Falköping,K
N15818,1499,2014,1,T,22,Falköping,K
N15818,1499,2015,1,T,24,Falköping,K
N15818,1499,2016,1,T,25,Falköping,K
N15818,1499,2017,1,T,25,Falköping,K
N15818,1499,2018,1,T,26,Falköping,K
N15818,1499,2019,1,T,28,Falköping,K
N15818,1499,2020,1,T,NA,Falköping,K
